ucid,uuid,upid,is_correct,total_sec_taken,total_attempt_cnt,used_hint_cnt,points,badges_cnt,level0,level1,level2,level3,level4,repeat_correct_pct,grade_top,learning_stage,difficulty
sjpx9JKp33xDuwIsWu3bMa7KPQzxwl5Kvg+WoYNlnZY=,15717,15,0.905325444,22.39231405,1.268371827,0.086657759,335703.5581,36.79283578,9866,3273,1285,941,352,0.813624139,3,elementary,easy
ssoD0v75OrrqwAKQZP0ePSDhxD9qGSJwqCyB5pd+O+4=,16426,19,0.838792159,29.84743699,1.47108243,0.241446487,289950.3728,32.82752953,10762,2857,1255,1164,388,0.727769558,4,elementary,unset
suDCkQs0H6kriJ78abNYmrtyOrBj80FflKWAiW3yfD8=,22583,17,0.847628747,25.53212594,1.349200726,0.148917327,264199.7568,28.59234823,14319,4165,1794,1597,708,0.752707105,4,elementary,easy
svTmVFY7kPYUWAdDc4l5Zaim90TY7RGkFLs/eaU4FVc=,86349,14,0.943983138,14.71153111,1.144286558,0.070678294,203577.9895,24.99664154,45032,19059,9552,8122,4584,0.882552085,5,elementary,easy
t01hjun7X39jNVm5uQ4Zim5uJ7au2kSCDtgaN5TBBR4=,8037,30,0.605947493,30.75600348,1.89797188,0.250217743,220339.1651,49.4629837,6200,1200,377,208,52,0.493635177,8,junior,easy
t0ecyrPtga+CgNqPsmtLQkYiw6JQE9TK0eIlMebASeU=,7037,19,0.523092227,30.46255507,2.226801194,0.300696319,245954.354,57.6076453,5506,987,399,122,23,0.457714362,8,junior,easy
t9NE+shI32BkAQiBqhqi7Yfxk/GqipntnvKPkuV9fCc=,7234,21,0.403234725,70.65316561,2.146530274,0.994194083,309676.0542,68.42314072,6490,517,140,76,11,0.298018846,8,junior,easy
tAZ0mRV5cECGqeSg0QvaNNVKgKvxJ3r3SLQtJPb5SSY=,11401,17,0.835102184,26.68511534,1.49697395,0.189018507,318490.3079,34.22182265,7792,1761,1011,584,253,0.701003261,4,elementary,normal
tBZ3hZqed0H7wHFp8jHQT6bij5GrwxB8L32UylQKUrc=,12016,16,0.535203063,28.41403129,2.188998003,0.585302929,372647.9597,45.06857523,9555,1338,667,395,61,0.337553924,4,elementary,normal
tBo6ECyT8IlKAM8UhQHWkqv92PRLcSiwuerfC7vNX+w=,10021,53,0.62349067,33.71869075,2.159065961,0.650034927,235912.0413,42.12374015,7633,1530,548,229,81,0.599504231,7,junior,normal
tBr8loWJrEOlzcZDaQL0Q2qMEMUVGJJiWePsXb+7O9U=,15495,18,0.760632462,54.28977089,1.613488222,0.427879961,385165.5699,40.04562762,11076,2180,1033,828,378,0.664579245,3,elementary,normal
tDKyHKjiaYS/9r2OSVnPQ7tSPPSNRYT9jWOZCemk7/8=,3893,10,0.615977395,19.84022605,1.958129977,0.264577447,347782.9532,55.025944,2910,631,248,82,22,0.462244076,7,junior,normal
tF8tMFezQhn36I3yHWsSa2i67yZXerPE5QWgZGCFvFs=,7870,19,0.785895807,23.57306226,1.666836086,0.246251588,354751.0221,42.34853875,6040,954,408,363,105,0.670821555,4,elementary,easy
tKPJ+aL8jZdRX7rLqbXvQRirJzPopGK2mxUlBEHW1aA=,20451,16,0.750378955,32.14180236,1.572979316,0.393037015,274725.9719,35.90953988,15608,2944,1030,624,245,0.629117119,5,elementary,easy
tN8SpZieIVVCovn2b6LL/lY1ljwmZRYbAR3J6V6ScWs=,9866,25,0.701297385,37.3571863,2.144435435,0.633286033,337534.666,46.44455706,7526,1300,618,324,98,0.566721742,5,elementary,hard
tOR47i7wGbuHkGxkhX9tHItMHHuJtAttsvHDOjDRVOw=,58491,40,0.874869638,19.95395873,1.241011438,0.140141218,153274.2343,23.48250158,31385,15485,5465,4477,1679,0.776123931,7,junior,easy
tPAGQq+YU6D1NO1cU3U4fdlaNEm6YSSlRHK6qq/RQfw=,8408,21,0.452783064,54.82254995,1.981921979,0.825404377,301252.0281,67.9840628,7135,893,253,99,28,0.334677024,8,junior,easy
tPzc0JSXpr0JmIZKsEwoPNd7HYlbgErDMf2uJUXKJco=,18406,10,0.769042703,23.11958057,1.439095947,0.205639465,247981.929,34.39117679,12405,3111,1464,1031,395,0.61125485,7,junior,hard
tTmVu9rH4l3d4gYHn961kutPiXDAPkhWRCWp1GWCwUc=,24223,16,0.788135243,34.458655,1.546340255,0.35474549,325970.4705,36.21128679,15905,4113,2055,1619,531,0.630484983,3,elementary,easy
tUeUQK4V+TthlYOfXGU45TfMrMvMlcmhUaMf6Sy4WxQ=,9640,16,0.79719917,40.57614108,1.681431535,0.296576763,336847.6075,37.59284232,6897,1517,670,404,152,0.685722446,4,elementary,easy
tX7NdqantvoBvQvdkD5+zE0t7sWCWqUqRru/FcnRYEY=,1064,19,0.211466165,51.56578947,4.167293233,1.901315789,212401.0752,46.70770677,1039,20,4,0,1,0.153610256,9,junior,normal
tXmG1LY2OjXE4bZJtz4tOad6vDfC4L7RdrdbNYUE6aM=,7965,19,0.421092279,69.30809793,2.570119272,1.344130571,241154.457,37.77878217,7504,326,71,49,15,0.316562249,6,elementary,normal
tZf/bEBKSTS+3LVGtBC9SDk0DW861g71Tm+ZVdS2co4=,6742,20,0.816523287,49.75941857,1.766538119,0.373034708,467870.3038,44.01008603,5000,950,353,322,117,0.713950534,3,elementary,easy
taHJOb9QH97FhfZ3GgcNGP9N4IOkU1m8ZUle8xGkCz4=,9941,19,0.732622473,70.00100594,1.755557791,0.529121819,424953.5419,44.27391611,7350,1391,556,467,177,0.613278966,3,elementary,normal
tcefpcahExZLA6gms/r4H1DHPHzmBUwg8h7hfNlV4sc=,24228,17,0.882615156,16.83952452,1.31166419,0.128363877,312916.5053,32.64644213,14099,4843,2388,2025,873,0.780664798,3,elementary,easy
ti7iE7Irnu/h0/BjiZZTK6MopfvXpnfJOccIVSxyA0I=,16039,21,0.752104246,38.03472785,1.574848806,0.294719122,326739.2801,34.5213542,11137,2414,1136,951,401,0.622206203,4,elementary,easy
tiIUNJuhqyg5QFheXTdIr63OSY8kp2q1F7ScUUvTPsk=,4698,22,0.684120903,17.97977863,1.605151128,0.167943806,371964.4783,62.87782035,3585,766,216,97,34,0.570094494,7,junior,normal
tiLwNbKNBTH/JttT2Z5fA/wezgf65zakDT1fSS4Onjo=,10160,20,0.589370079,31.56437008,2.16761811,0.465059055,253631.252,50.08503937,8534,1077,268,212,69,0.54183315,7,junior,easy
tnrz/gdH6WgtHgJSpfzyUGtIqz/0OHL5ogbfxCsXR6Y=,818,20,0.592909535,42.5195599,2.300733496,0.624694377,233365.5037,57.72371638,685,112,12,6,3,0.411472761,9,junior,easy
toEj9DQe3d6eCqpUhPzaRUzZjuvoB6uu27TxH+ermwU=,437,17,0.697940503,49.96338673,2.032036613,1.075514874,417474.2586,48.4576659,326,58,18,26,9,0.580427981,7,junior,easy
tpPS7qXY6cPLmRqFIgY5ryhwHp+BGA5rPeRemY/bJ/Q=,2942,20,0.622025833,43.01189667,1.880693406,0.63800136,319279.4667,59.90584636,2568,284,57,24,9,0.48543214,8,junior,easy
tqKbTGIV+RDS6qwn6Tp173RrtMV4LeR0UEBqa9etzIA=,8548,7,0.788839495,39.90383715,1.700748713,0.632662611,251168.3386,42.91846046,6557,1212,402,265,112,0.687805012,7,junior,easy
tsZO34MHUt335zNWrd05l1ILk9vvcWzIR2hEk6dNYc4=,967,22,0.522233713,48.42502585,2.700103413,1.036194416,211390.8697,60.1737332,847,86,17,14,3,0.355188431,9,junior,normal
ttWja925wzclBgMnR8D0fmHiM9PQ1QV3cwXWu51m31U=,2373,20,0.583649389,22.20269701,2.327012221,0.257479983,346367.0013,80.47450485,2063,251,44,12,3,0.432445613,8,junior,easy
txKQr1wDyBrIVa1zb9Lvl17prOdzCzFhO+UpqBdTlhE=,21759,16,0.794659681,31.30447171,1.581276713,0.239211361,320577.2726,40.60977067,13806,3809,1837,1461,846,0.622375763,5,elementary,normal
u/LPC06b7BAhroZcvBEYJUUOpby5g4JLLjaI92XikLc=,5939,18,0.801650109,37.28169726,1.66661054,0.458999832,234709.6419,31.44334063,4425,850,347,243,74,0.690031177,6,elementary,easy
u2U8EISDcFel7/t+fC2pJWsANLAo2XCOdvqmg2fatRg=,19503,17,0.78285392,34.44039379,1.562272471,0.282469364,293098.1086,33.51571553,13527,2988,1443,1132,413,0.642279762,4,elementary,easy
u4qhRZS44vAj0iPcn0h6LtwpEu5xpKwVBOXYhTziua8=,33694,16,0.697809699,17.82934647,1.560070042,0.186858194,328299.553,36.94586573,21969,5358,3342,2308,717,0.514131585,3,elementary,normal
u5/b2b8+M7T27j8eNr9YzarIg/vTgSGyEzEUix490Es=,9825,16,0.642951654,50.36997455,2.336997455,0.487022901,343510.583,41.32315522,8004,1110,343,253,115,0.518966047,4,elementary,easy
u5SYmgbMwMzEurXJkN8SzYMacAqwjR02xCA0/prnVeI=,7095,18,0.605637773,66.32741367,2.530796335,1.58534179,205003.0519,29.97350247,5742,849,317,142,45,0.497993071,6,elementary,normal
uARLhNTVv+B9sHgK+FR/rGo126mTuK6g9WGLYh9qQZU=,21165,17,0.651689109,87.16291047,2.392912828,0.344483818,312087.3702,41.73772738,16519,2475,1073,802,296,0.468492857,5,elementary,easy
uFCpz18ILNOA86AuPKzKb6a5FpQZu4/+OQ3z40HL+e0=,20287,17,0.784886873,29.23251343,1.52501602,0.294079953,295483.8947,35.36836398,13404,3752,1503,1176,452,0.681263434,3,elementary,easy
uL6KHETQYCoqBED2zQuy+zkxtwJwdoa9myALWa6dHRE=,8619,16,0.933983061,16.43995823,1.162895928,0.0770391,394735.6411,36.46641142,5928,1545,456,466,224,0.882532562,3,elementary,easy
uNJhNi/pUS9w/pd7eVnHXB9PvBDWWQQdf22l/K+jxW4=,19268,16,0.683412913,28.15595807,2.128139921,1.245225244,337848.3681,43.69509031,13729,2880,1354,1034,271,0.50436289,5,elementary,normal
uO5Sx0OY+EO1m+rKoS0oGmTFX2fe8N8OJhGa+9nP5BE=,6505,26,0.619523444,29.80830131,1.748962337,0.530053805,277965.052,55.67809377,5105,846,335,153,66,0.451598926,8,junior,easy
uOKltJJ7Lmvu4E6v/qzI3+SAr0/iWghlCX+3ZhwE1+Y=,6434,16,0.870376127,18.49378303,1.192259869,0.043518806,364148.3718,39.01569786,4628,966,367,358,115,0.78561187,4,elementary,easy
uPQFTfURBN++Ua40NC/iECWGB8APSlwjR48SMzkr0cQ=,4379,9,0.71020781,42.43662937,1.52249372,0.376341631,323570.1601,55.54190454,3213,656,234,216,60,0.552436585,8,junior,hard
uPxHwMXd5UwnfZuCmJPEZXMrFc82OGm2MzwjB6CWP54=,1851,25,0.465694219,101.9443544,2.962722853,3.967044841,566388.3123,91.96056186,1557,187,57,41,9,0.428213465,7,junior,normal
uT7yFiOpFCZP5NXkxFZg0sUJ1zKo8HYmtUxumXs3khM=,21663,17,0.652818169,47.88330333,2.003046669,0.598255089,336077.8673,46.2961732,14977,3144,1739,1136,667,0.49078738,5,elementary,hard
uX/j5LVl0PCKk2qBUgAktTGQtVdMKcT0MuXKsahNaX0=,20664,20,0.808555943,26.59364111,1.563395277,0.282859079,307063.1354,40.3226868,13349,3542,1758,1217,798,0.678940055,5,elementary,easy
utmhbxXhQQSgaC8EVrCmsYgVsNCiRAd7R80icvSkcME=,1919,16,0.815007817,36.9890568,1.491922876,0.382490881,348101.3512,43.44137572,1321,362,122,84,30,0.699498353,7,junior,easy
uwQG8/ZoR1/zZTjWe3OIyW1B3Qqs58hnkYXRteZxUxU=,32336,20,0.696128154,39.68669594,1.930201633,0.591105888,270787.7234,36.38044285,23290,5046,1946,1581,473,0.553716494,5,elementary,easy
uwwPPNlPpZxnUbH8c1xmKAUIM1j1izVyGwNcFRDhpGo=,22977,18,0.689994342,34.96239718,1.683857771,0.36131784,341157.2133,39.69734952,16332,3501,1647,1079,418,0.553267478,3,elementary,easy
v0QQMEqKJpDj2celSchjacrZA92MTrfjIWGDYbugu6k=,18967,16,0.494437708,80.60151843,3.324985501,2.353192387,332234.4872,46.46470185,15405,2016,902,500,144,0.346651117,5,elementary,hard
v0TbRc4ZlN2+X5KttQxhQOr4bWfGw70hWriCxujmRTM=,9859,13,0.537478446,35.26615275,1.930621767,0.309666295,277143.9695,48.54062278,8236,1014,351,205,53,0.40680654,7,junior,easy
v0kd17IRi6S3Pb5Go3lcsG8G+brOsfhuCLG95fqRhY0=,15792,43,0.865121581,30.55667427,1.342515198,0.153432118,282298.7539,30.64577001,10956,2685,1029,797,325,0.788889307,3,elementary,easy
v0sbjtQ2OP0XxliWlaM9TYTIuItpb/xj6QRsVVITb9o=,6912,15,0.844039352,19.47685185,1.459924769,0.159143519,190520.6301,30.43764468,4985,1316,326,215,70,0.770140837,6,elementary,easy
v1Oz7FC54hKUCiGnoQwiclh4/CkfCbxtwHTKE7EJVqw=,2596,17,0.615562404,50.7068567,2.280046225,0.713020031,331615.8571,49.09244992,2212,232,98,39,15,0.565380009,6,elementary,easy
v7yYzJI0/rHfpfs6AyQ6llqhVygGp+wcpMr8emORMxk=,9503,21,0.613385247,55.89013996,2.416500053,0.802167737,355269.5185,42.52436073,7579,1052,417,320,135,0.476229811,4,elementary,hard
v82Gd4uP/xcTasSq+nvw7cWkEDEigud4yXgwp4hOh2I=,4971,10,0.681553007,27.27861597,1.751357876,0.172198753,339111.5627,57.9237578,3577,623,469,262,40,0.557388502,7,junior,easy
v90baLZYacc3s+oqAusl+90J4O6kJCF7s47aUGFf8gA=,29252,16,0.815021195,20.5499453,1.363667442,0.140263914,315350.9519,35.76360591,18037,5372,2424,2535,884,0.673740684,3,elementary,easy
vANSd42hTmOLeN7SdvJlNigKaY6CjHCx2iVDaWBVKgE=,16071,38,0.415655529,86.82875988,2.999439985,0.827204281,319132.9993,54.56561508,13376,1573,757,305,60,0.281190554,7,junior,normal
vIpEeG17kmCO+OLv8EEBw6fjOiDUaH2trdZZzM7XD3o=,8619,16,0.63081564,61.75252349,2.860076575,0.778280543,384133.3026,45.26870867,6783,987,402,352,95,0.489455046,4,elementary,hard
vKy7mwWzDQnqrw/yaJ6PB2jW/wheq1QhTZ1+TEFcP8U=,2547,6,0.658814291,16.66862976,1.702002356,0.339615234,189516.5878,27.98311739,1715,485,150,147,50,0.416764544,10,senior,easy
vOj4Z8p9VKUkpLIbagpQRE/n8WQ3XrWMBl+kWtdlktI=,10339,35,0.642518619,47.25950285,2.083760518,0.79446755,297653.4783,41.01663604,7873,1422,497,393,154,0.547225877,6,elementary,easy
vVpSKAMQbTMvtdERR0ksOeRmmaFt0R210t4Z//0RpPA=,11525,19,0.745422993,88.14524946,1.928590022,0.63462039,395413.6649,42.86707158,8458,1558,720,596,193,0.613145855,3,elementary,easy
vY/EjWpZBxxkshbM63KTTP6JSh+NHfmwSBWQi2XN8so=,1450,31,0.495172414,91.4462069,2.056551724,0.817241379,581451.9897,119.5806897,1197,179,54,16,4,0.370031482,8,junior,easy
vY8SyP2MYgZZz//LD03tey6tg5oMmcO2xFzs4CJO+4M=,478,20,0.682008368,32.4748954,1.843096234,0.767782427,176315.3075,28.25732218,412,55,8,3,0,0.552780562,9,junior,easy
vb599W2257CQW/TGHxuRb4KR46aEykZxjDVpARmgaBs=,3206,18,0.481597006,65.53805365,1.975046787,1.067997505,162071.7645,39.4073612,2882,234,64,20,6,0.468293099,9,junior,easy
vbfF+FocMgYeYyHLA80N4d9gMts+9/pmqj80PmM6wFk=,12931,16,0.625937669,37.34080891,1.978887944,0.336323564,245685.315,44.85484495,10717,1542,390,197,85,0.524199473,7,junior,easy
vhz7ZImgcFLciakjMFdmn0S/He85wqQkhLiYXRPpu18=,55001,14,0.715277904,21.79145834,1.652206324,0.251959055,265600.562,31.87358412,33485,9891,5517,4402,1706,0.622224112,5,elementary,unset
vj2oAek5lK+ewqbR0hgGrkyAZpWXIxl9Qt3HpVZVBK8=,6704,17,0.620375895,69.59650955,2.211515513,0.890960621,421737.5055,49.45554893,5305,889,261,194,55,0.525529179,3,elementary,normal
vlp5gR/PnY3FuaIANmLDZjLT7VR+mhj/8Skk+dfLf0I=,11054,31,0.755201737,37.98317351,1.538990411,0.402931066,254386.7225,41.32657861,8495,1543,532,386,98,0.64807268,7,junior,easy
voVpsR3NChso9TsHdzn/OkPeLiymYrV3qu8Xe0PUOHg=,3882,16,0.639361154,72.16151468,2.151725914,0.765069552,409626.9995,38.85265327,3200,341,203,103,35,0.527089101,5,elementary,easy
voXzLrgpNaTssnERUsWHe8i5qAk+0Mev4EacAigUwIk=,8428,21,0.565495966,33.70123398,2.062648315,0.439368771,288816.6025,57.29129093,7328,784,215,84,17,0.453320666,7,junior,normal
w3a6Wk12CqIrUktZei2Z0W3Rf8xdgEdjIW9QX0MWIf8=,67694,20,0.913330576,19.04303188,1.209959524,0.086684197,226842.7839,27.29906639,35881,14122,7415,7002,3274,0.822925841,5,elementary,easy
w4MyAbgZRLh794BPy0qg9fg2PcokubWJcmd13HKCFXM=,12264,17,0.365541422,81.90622962,3.421885192,1.353147423,307311.698,45.35779517,11315,644,182,78,45,0.275432028,5,elementary,easy
w5q27rJT9sra6bvT/I3FOszvNlkLnlapMzE3tgPfiaI=,15563,16,0.632333098,46.97031421,2.06264859,0.714001157,405674.0593,47.1015871,11868,1888,959,652,196,0.472736416,3,elementary,hard
w74XdHKzME2SVRy/43in0XtQlXuv7VUdjQzVzbOXJMs=,12741,16,0.769641315,40.59610706,1.976610941,0.663605682,331384.135,45.92504513,9770,1796,692,342,141,0.679652302,5,elementary,easy
w8mrAb/M/c9pr/FAngd/vU90ZIlBOtjnjrpToRgWGGA=,18552,16,0.602253126,39.42647693,2.238033635,1.226282881,348138.6068,44.49493316,14077,2257,1148,804,266,0.42380077,5,elementary,hard
wFY4DytAuE9Kk58ZsRBfWoMUwJakEQKKm7fjCwSK+mA=,7645,20,0.725441465,54.9735775,2.29823414,0.564682799,475298.3338,44.79045128,5705,935,522,375,108,0.590659834,3,elementary,normal
wIsDMrI/eBE3OPuBThlLMMwauFehCay2ubzznnf0I2I=,19972,18,0.581113559,52.35334468,2.479321049,0.878279591,318089.7946,39.09623473,15257,2160,1358,950,247,0.386622698,4,elementary,hard
wK18kWTTyXKCMshFfhwqTEKgqTQSBDhz4A8+ucEUoU8=,5168,16,0.471942724,83.79566563,2.145123839,1.13254644,297912.8032,58.1873065,4556,479,95,30,8,0.408148635,8,junior,easy
wMb6Jrr1SYX+L2nXlRZ8BW8cv6C6F4tPImJpElWri2E=,9206,16,0.741038453,37.08700847,2.010319357,0.501412123,334646.8627,38.53541169,6811,1299,492,444,160,0.611836602,4,elementary,normal
wNKSSVuLJ6b8OHoVpp8bN/+2S105KC7nrt9SHIBqNSk=,11724,16,0.806977141,22.65498124,1.626833845,0.218270215,384643.5749,38.68244626,7802,1978,861,745,338,0.651606185,3,elementary,easy
wSCHTaapM4TIsQprXwBv2aKagVhZOWzILa3SKxVO4Mw=,8555,16,0.658796026,57.58889538,2.6628872,0.827352425,376213.2964,42.19403857,6478,1069,496,386,126,0.531934798,4,elementary,hard
wUssm1kBiL8949UikpoP4M7jA0qR8JoaLthb513afBA=,5145,16,0.79494655,33.15607386,1.642759961,0.331972789,165872.4851,26.8303207,3727,830,330,182,76,0.713455793,6,elementary,easy
wWw2CLiK4yqlM5/ZJQgVspMEHVnWTfbbuGHAZs+py9c=,10293,17,0.643252696,72.41319343,3.050616924,1.388127854,309385.4845,42.13504323,8404,1061,452,250,126,0.514450781,5,elementary,normal
wWxHJ8aDeAVSEp62k6aRXGwVOAzzQz+w7iBA9wZium4=,4541,16,0.503853777,91.03985906,2.7381634,0.97423475,216403.2927,37.06188064,4021,352,109,46,13,0.397887023,6,elementary,easy
wXoFQMmHnMGZXrHfDmiM9pkDKC69Ma8aLEN5Xn/CVv0=,17362,39,0.689091119,52.93894713,1.910897362,0.507142034,210306.0627,34.75999309,13168,2630,918,480,166,0.550142413,7,junior,easy
wYT6ZsCY6u0j7kHgmCHdHuYUQtZfIJmcghxZrri81Jg=,15955,16,0.711939831,55.65728612,2.178314008,0.692196804,285825.5986,34.71958634,12223,2096,717,660,259,0.601552849,4,elementary,easy
wZ49H8xuqS5c5fox/rUaZgS6R/TVKJkjRnvzEjrSOa0=,12499,24,0.642691415,17.37162973,1.68325466,0.473797904,245000.4205,47.65141211,8945,1837,991,606,120,0.496067972,8,junior,easy
wZCkmlfJ0G2xyiucQ85Ms+DMGXRSg8yhQ+MiwtSHS30=,2530,16,0.73083004,87.57351779,2.069960474,0.713043478,207387.0506,33.00948617,2179,237,66,35,13,0.625053234,6,elementary,normal
wfMjYGAyGx53y31nrto5i3wNTb3XBzevOPyNMNAwplA=,16205,20,0.879296513,24.92841716,1.262079605,0.088491206,352763.5609,38.04060475,10520,2795,1249,1122,519,0.797253208,3,elementary,easy
wkd96LaG/2zfF/UXCPKhMm/u+QWPguay/di04trhNlc=,12736,16,0.725345477,20.09351445,1.46843593,0.19236809,308346.9625,35.53007224,9125,1870,967,579,195,0.589923066,4,elementary,hard
wmSqGTqsAyWkNPvpGkVe/Jb9ezYUQbMHUQmyDPhmRLQ=,24514,20,0.822224035,20.60932528,1.431549319,0.323896549,320187.9333,39.97935873,15208,4546,2100,1852,808,0.698572274,5,elementary,easy
wzK9LGOjC7Om6cUDilMUGE3wYXuPD6EX+6TS832183c=,4040,39,0.314851485,37.34405941,2.496782178,1.390346535,261531.1572,75.12648515,3830,179,23,6,2,0.317628053,8,junior,easy
x/98yRhBoFh9AIWvaf4wfapjBYSZJbPeSfSjYlmDyOk=,10351,17,0.808810743,45.66177181,1.565839049,0.459375906,347870.2119,37.34875857,7310,1695,654,493,199,0.70185008,4,elementary,normal
x0Zcc+adPkTZK1q07Cmus67A43gQ4+u6simGbY7U40I=,10590,16,0.839282342,40.80651558,1.510387158,0.207648725,352667.5707,43.58696884,7646,1532,682,516,214,0.74741553,5,elementary,easy
x37TFkKPkx7jWPaTY+41UeSFOmMoZB7jw3UiTm8ZMGM=,2734,20,0.659839064,27.52048281,1.837600585,0.238844184,297473.1105,60.46049744,2259,328,68,66,13,0.598426421,8,junior,easy
x9oDEpreQSuEiyFzA4syO+1WLv+obKycS0yqA80CQFw=,6134,19,0.449298989,64.15943919,2.747310075,1.589338115,325295.949,47.95924356,5478,409,129,88,30,0.325686806,6,elementary,easy
xA22xgunLQJJCnGh3+dhU07Djjbd3AufwqqhUQaTNFo=,15351,17,0.734284411,32.67044492,2.047553905,0.465051137,291895.2998,33.3442121,11409,2062,909,714,257,0.603139455,4,elementary,easy
xCOPGQ151m467iuNwHOaIi4ZTipNvQ4/0wB+zcxGjLQ=,15255,16,0.828384136,39.32133727,1.413765978,0.150376926,337784.1309,40.95935759,10018,2615,1104,1108,410,0.7157847,5,elementary,easy
xQNx//qhkk2bCwEwFdNmcqn+xhyU6AwjhGgmphpgtV8=,29005,15,0.911877263,11.49243234,1.181589381,0.08008964,275930.5656,31.88791588,15537,6299,2997,2622,1550,0.812764048,3,elementary,normal
xRoZGzdttZPj1kvoQoPFWXD2LfUawhSL5nCz5NXjhn8=,4217,17,0.498695755,38.87194688,2.15840645,0.80958027,128246.0759,30.48755039,3777,318,75,37,10,0.369999689,9,junior,easy
xVnGKh1Vrf5JAkpT+RvkYwfQHb46ugd21uvhWHJC0+U=,6516,17,0.41160221,94.3271946,2.555402087,1.724831185,203431.4538,31.66973603,5731,535,166,71,13,0.323016076,6,elementary,hard
xVsACcSxP4hrn2o14c9+W92tPVwJpfnfJptf2CExFAM=,9708,20,0.731458591,40.01390606,1.771219613,0.552018953,266820.6254,38.00566543,7586,1260,506,272,84,0.645052648,6,elementary,easy
xVyrQ6TU4c+yEZR+Fly4rGn3mt9kpDpIAqmrnlVqOsA=,1894,63,0.444561774,33.73389652,2.164202746,0.586061246,230922.0692,40.05068638,1728,116,17,26,7,0.343441817,9,junior,normal
xaWHtJt0hf186kbfofLHHt94c0qSZE3L7nvrmIAexws=,14017,16,0.790825426,38.88877791,1.629164586,0.185703075,336430.8376,48.14839124,10541,1994,671,484,327,0.720468352,5,elementary,easy
xk269k5cel7t7lVVPwniYDSV03nxPEP6B43dF03A7gE=,7257,9,0.781314593,38.63097699,1.64723715,0.193330577,261395.6919,46.59170456,5782,995,248,162,70,0.713342724,7,junior,normal
xlVWFGWcVQ8HiY2o1mGb7xJ9fNjjd/XBRul7GwvTwjc=,25747,16,0.730182157,16.08334952,1.533654406,0.230823009,290715.1683,34.46312192,18018,3885,1817,1448,579,0.60137985,3,elementary,easy
xlm1cA7g3Y3P8DLXvKvOMnzwshnSyIg4BZFF8NJtuXE=,6320,16,0.720253165,18.72136076,1.547151899,0.436075949,283196.3671,39.96803797,4988,717,223,280,112,0.645254456,6,elementary,easy
xqUFQGqV26XnOt6wrAeKn6kM6Duc18fKQsh+1YnzaUo=,2559,20,0.508792497,47.21453693,2.348573662,0.907385698,364455.0528,84.83196561,2194,267,73,21,4,0.485275009,8,junior,easy
xqsA8iAEMS23iTamqyxrcPqpN9mMeybGKfFYVSTBBXI=,3649,42,0.530556317,80.52808989,2.199780762,0.8994245,352573.3108,81.45382297,3095,331,143,66,14,0.450357307,8,junior,easy
xuhHPeIus65MVkMtd4itXccIpTh/I1+lXwsxGgvVDHg=,9176,32,0.52179599,77.11704446,2.673278117,1.618897123,251003.0453,41.71381866,8186,643,205,119,23,0.438978715,6,elementary,easy
y1ky8jXzmdtx660XSqtKvCYTgf7m69k+vVtThncryWU=,10628,16,0.772770041,51.17378623,1.912401204,0.574520135,247945.9395,34.85048927,8072,1671,448,306,131,0.669052274,6,elementary,easy
y2cIQJI2w9BzUTARUpwIfpZKS7NOEaAdBnn0A7fA7Bk=,4082,19,0.713620774,40.31822636,2.003184713,0.711905928,271188.7038,41.36648702,3428,436,112,74,32,0.603867709,6,elementary,hard
yC0fMjNE4oQ+f9qyqRKdEydTAIscFvSra9wP052SgL4=,647,20,0.615146832,29.44358578,1.890262751,0.561051005,191049.949,41.18547141,551,75,10,9,2,0.518876163,9,junior,easy
yC2VB5lJ5y/sgxAF1VTGmJEeWwn9WiP2T6dEfU6m9jg=,10271,16,0.853373576,27.4362769,1.411449713,0.260052575,252577.4032,32.56742284,6705,1808,880,684,194,0.753646555,6,elementary,easy
yCUFt9uR6EEQokpBPpS4+FXT0ri7GVcI4M1ByCXveIE=,18554,20,0.60676943,76.45736768,2.10709281,0.662121375,361914.4832,42.19074054,14291,2270,1086,662,245,0.480002659,3,elementary,hard
yHJf0g7o8YLIn0qLcWkybcezKBHdmlj7ih14MWWbzNI=,7944,33,0.456193353,24.51913394,2.394889225,0.310171198,398421.2617,83.21072508,6575,912,299,125,33,0.311487771,7,junior,unset
yHgHyIJ05U7s8Ak1XnUHY08MP++zF14JXnyie5AL5s0=,4829,16,0.546075792,63.5821081,2.474425347,1.503416856,174241.4392,28.03893146,4153,369,145,135,27,0.436555961,6,elementary,hard
yJ153/JFXN9IF2c3a3ySmTwTPNEGZp3YE11EtpxrgVw=,516,20,0.486434109,36.36821705,2.563953488,0.868217054,285034.905,85.38178295,466,42,2,4,2,0.436526981,9,junior,normal
yMjqmd4vaehZlSUXc9AMmPQBdPp+256dayxZ/xS7svg=,4445,16,0.551181102,70.38942632,2.462992126,1.218897638,230567.5888,40.11496063,3988,281,97,68,11,0.45306658,6,elementary,hard
yNZkf4iG5MD4X39lSv9FyBiCLLRauEz4BYFx+p8XxvQ=,14362,20,0.499860744,29.82565102,2.210903774,0.406210834,279247.6916,52.00118368,12296,1482,405,146,33,0.380383488,7,junior,normal
yQCMHCiSG6RrDzqfXFSue4eu3I7cE9ExTdPUJFwwGQk=,2617,40,0.431027895,104.6828429,2.722200994,2.601452044,552785.3523,85.83454337,2198,298,79,31,11,0.390044863,7,junior,normal
